FHRS_ID,BUSINESS_NAME,BUSINESS_TYPE,LOCAL_AUTHORITY_NAME,LATITUDE,LONGITUDE,RATING_VALUE,INCOME_DECILE,PREDICTED_RATING,RISK_SCORE
6689,Oaks Farm Receptions,Other catering premises,Croydon,51.37134,-0.05667,5,7,pass,0.239
6700,The Fox,Pub/bar/nightclub,Croydon,51.29515,-0.11044,5,10,pass,0.212
6734,Tesco,Retailers - supermarkets/hypermarkets,Croydon,51.33806,-0.11625,5,3,pass,0.209
6742,St. Edwards Residential Home,Caring Premises,Croydon,51.33907,-0.01248,4,1,pass,0.218
6770,Bishops Wine Bar,Pub/bar/nightclub,Croydon,51.37546,-0.10039,5,1,fail,0.362
6817,Ikea,Restaurant/Cafe/Canteen,Croydon,51.38097,-0.12571,5,2,fail,0.446
6818,Londis,Retailers - other,Croydon,51.39066,-0.0782,4,3,fail,0.506
6933,Nas House,Caring Premises,Croydon,51.39499,-0.10437,5,2,pass,0.205
6944,Today's Cafe,Restaurant/Cafe/Canteen,Croydon,51.35384,-0.09754,5,3,fail,0.425
6946,Holts,Retailers - other,Croydon,51.35379,-0.09757,2,3,fail,0.506
6949,Best One And Meera Food & Wine,Retailers - other,Croydon,51.35257,-0.09858,5,3,fail,0.506
6951,Ellys Diner,Restaurant/Cafe/Canteen,Croydon,51.35257,-0.09858,3,3,fail,0.425
6957,Toby Carvery Croydon,Restaurant/Cafe/Canteen,Croydon,51.34939,-0.09998,5,5,fail,0.385
6963,The Village Chinese Take-Away,Restaurant/Cafe/Canteen,Croydon,51.40815,-0.10535,2,4,fail,0.405
6964,Karim's Delicious Cafe,Restaurant/Cafe/Canteen,Croydon,51.40891,-0.10592,5,4,fail,0.405
6966,Co-op Welcome Store,Retailers - supermarkets/hypermarkets,Croydon,51.40891,-0.10592,4,4,pass,0.195
6970,The Old Fox And Hounds,Pub/bar/nightclub,Croydon,51.37819,-0.10336,5,1,fail,0.362
6974,Greggs,Retailers - other,Croydon,51.37895,-0.10312,5,1,fail,0.547
6977,Golden Chefs Cafe,Restaurant/Cafe/Canteen,Croydon,51.37895,-0.10312,4,1,fail,0.466
6980,Euro Fruiterers,Retailers - other,Croydon,51.37872,-0.10363,5,1,fail,0.547
6984,TFC,Retailers - other,Croydon,51.37969,-0.10459,5,1,fail,0.547
6985,Mazi Restaurant,Restaurant/Cafe/Canteen,Croydon,51.37969,-0.10459,4,1,fail,0.466
6987,Lidl Superstore,Retailers - supermarkets/hypermarkets,Croydon,51.37969,-0.10459,5,1,pass,0.238
6989,Lobo Seafood Superstores,Retailers - other,Croydon,51.38183,-0.10576,1,1,fail,0.547
6994,Asia Food Store Ltd,Retailers - other,Croydon,51.38334,-0.10819,3,1,fail,0.547
6997,Best Foods Supermarket Croydon,Retailers - other,Croydon,51.3837,-0.10845,5,1,fail,0.547
7002,Hong Kong Chinese Takeaway,Takeaway/sandwich shop,Croydon,51.38411,-0.1092,4,2,fail,0.524
7007,Spicy Foods Cash & Carry,Retailers - other,Croydon,51.38733,-0.11023,4,1,fail,0.547
7015,Croydon Court Hotel,Hotel/bed & breakfast/guest house,Croydon,51.39076,-0.11294,5,1,pass,0.282
7020,West Thornton Community Centre,Restaurant/Cafe/Canteen,Croydon,51.39328,-0.11445,5,2,fail,0.446
7022,Greggs,Retailers - other,Croydon,51.39367,-0.1139,5,2,fail,0.527
7028,Deepak Foods,Retailers - other,Croydon,51.39481,-0.11499,5,2,fail,0.527
7030,Grainmill Ltd,Retailers - other,Croydon,51.39527,-0.11456,5,2,fail,0.527
7031,Santosh,Retailers - other,Croydon,51.3955,-0.11468,4,2,fail,0.527
7032,Lidl,Retailers - supermarkets/hypermarkets,Croydon,51.39481,-0.11499,5,2,pass,0.223
7035,Yogi Travel And Video,Retailers - other,Croydon,51.39661,-0.11519,4,3,fail,0.506
7039,Pond Halal Meat,Retailers - other,Croydon,51.39724,-0.11545,4,3,fail,0.506
7045,Tesco Express,Retailers - supermarkets/hypermarkets,Croydon,51.40181,-0.11792,5,3,pass,0.209
7053,The Moon Under Water,Pub/bar/nightclub,Croydon,51.40709,-0.12157,5,2,fail,0.343
7056,Domino's Pizza,Takeaway/sandwich shop,Croydon,51.4077,-0.12186,5,2,fail,0.524
7060,Diyana Food And Wine,Retailers - other,Croydon,51.4077,-0.12186,5,2,fail,0.527
7062,Iceland,Retailers - supermarkets/hypermarkets,Croydon,51.40911,-0.12192,5,2,pass,0.223
7074,V J Minimarket,Retailers - other,Croydon,51.41228,-0.1241,4,4,fail,0.485
7079,Ferncroft,Caring Premises,Croydon,51.32666,-0.12105,4,4,pass,0.179
7080,Heathercroft,Restaurant/Cafe/Canteen,Croydon,,,5,,,
7091,Gresham Court,Caring Premises,Croydon,51.34157,-0.11506,5,5,pass,0.167
7097,The Hare And Hounds,Pub/bar/nightclub,Croydon,51.37157,-0.11698,3,4,pass,0.306
7099,Global Food & Wine,Retailers - other,Croydon,51.37106,-0.11743,4,4,fail,0.485
7104,Kevin Food And Wine,Retailers - other,Croydon,51.36445,-0.1179,5,2,fail,0.527
7105,Tai Tung Restaurant,Restaurant/Cafe/Canteen,Croydon,51.3636,-0.11874,4,4,fail,0.405
7107,W. Wing Yip (London) Cash And Carry,Retailers - supermarkets/hypermarkets,Croydon,51.36241,-0.11927,5,4,pass,0.195
7110,Nuffield Health Fitness & Wellbeing Centre,Restaurant/Cafe/Canteen,Croydon,51.35686,-0.11554,5,2,fail,0.446
7128,Fat Boys Cafe,Restaurant/Cafe/Canteen,Croydon,51.38799,-0.12129,3,2,fail,0.446
7136,Harrison Catering At Whitehorse Manor Infants School,School/college/university,Croydon,51.397,-0.09243,5,4,pass,0.12
7137,Chinese Express,Takeaway/sandwich shop,Croydon,51.38417,-0.09818,5,2,fail,0.524
7140,Fish Machine,Takeaway/sandwich shop,Croydon,51.38503,-0.09778,5,2,fail,0.524
7141,Yufa Perfect Food,Takeaway/sandwich shop,Croydon,51.38588,-0.0974,4,2,fail,0.524
7142,Tesco,Retailers - supermarkets/hypermarkets,Croydon,51.38588,-0.0974,5,2,pass,0.223
7148,Ying Wah Chinese Takeaway,Takeaway/sandwich shop,Croydon,51.39363,-0.09395,4,1,fail,0.544
7681,Two Brothers Cafe,Restaurant/Cafe/Canteen,Croydon,51.38153,-0.0934,5,3,fail,0.425
7709,Ocean Breeze,Takeaway/sandwich shop,Croydon,51.40891,-0.10592,1,4,fail,0.482
9395,Mayday Cafe,Restaurant/Cafe/Canteen,Croydon,51.38572,-0.11046,4,2,fail,0.446
9403,Tesco,Retailers - supermarkets/hypermarkets,Croydon,51.39713,-0.11605,5,2,pass,0.223
9759,Purley Bury Bowling Club,Restaurant/Cafe/Canteen,Croydon,51.33789,-0.10376,5,10,pass,0.292
9766,Purley Bury Tennis Club,Restaurant/Cafe/Canteen,Croydon,51.33912,-0.10388,5,10,pass,0.292
9796,Taste Of Bengal Restaurant,Restaurant/Cafe/Canteen,Croydon,51.34821,-0.09421,4,6,fail,0.366
9965,Canterbury Childrens Centre,Caring Premises,Croydon,51.3854,-0.11714,5,3,pass,0.191
10014,Flame & Fried,Takeaway/sandwich shop,Croydon,51.37368,-0.10311,5,2,fail,0.524
10042,Fennies Under 5's Day Nursery,Caring Premises,Croydon,51.34165,-0.11285,2,5,pass,0.167
10475,YBR Cake,Restaurant/Cafe/Canteen,Croydon,51.39849,-0.10045,4,3,fail,0.425
10524,Morleys Chicken,Takeaway/sandwich shop,Croydon,51.38078,-0.08794,2,3,fail,0.503
10528,Hot Pizza,Takeaway/sandwich shop,Croydon,51.41309,-0.12403,4,4,fail,0.482
10567,Auntie Anne's,Takeaway/sandwich shop,Croydon,51.37547,-0.10216,5,2,fail,0.524
10572,Cafe Giardino,Restaurant/Cafe/Canteen,Croydon,51.37547,-0.10216,5,2,fail,0.446
10592,Pizza On Line,Takeaway/sandwich shop,Croydon,51.38078,-0.07244,5,7,fail,0.421
10617,Waitrose,Retailers - supermarkets/hypermarkets,Croydon,51.33237,-0.07552,5,10,pass,0.129
10622,Vue Entertainment Ltd,Retailers - other,Croydon,51.37813,-0.12454,5,2,fail,0.527
10627,The Learning Tree Pre-School,Caring Premises,Croydon,51.34184,-0.00825,5,2,pass,0.205
10663,Tunstall Nursery And Children's Centre,Caring Premises,Croydon,,,5,4,pass,0.179
10676,Tesco Express,Retailers - supermarkets/hypermarkets,Croydon,51.38854,-0.05227,5,1,pass,0.238
10681,Selsdon Centre For The Retired,Other catering premises,Croydon,51.3423,-0.06328,5,6,pass,0.254
10698,Caffe Nero,Restaurant/Cafe/Canteen,Croydon,51.37464,-0.09512,5,4,fail,0.405
14633,M And S Cafe,Restaurant/Cafe/Canteen,Sutton,51.36418,-0.19326,Exempt,3,fail,0.345
14751,Burger King,Takeaway/sandwich shop,Croydon,51.37499,-0.0929,5,3,fail,0.503
14780,Casablanca,Restaurant/Cafe/Canteen,Croydon,51.37967,-0.08746,5,3,fail,0.425
14788,The Children And Family Centre,Caring Premises,Croydon,51.36958,-0.02877,5,1,pass,0.218
14919,Caffe Nero,Restaurant/Cafe/Canteen,Sutton,51.36108,-0.19173,5,3,fail,0.345
15003,Nando's,Restaurant/Cafe/Canteen,Croydon,51.37813,-0.12454,2,2,fail,0.446
15135,Tropical Essentials,Retailers - other,Croydon,51.34104,-0.0141,4,2,fail,0.527
15177,Vue Cinema,Restaurant/Cafe/Canteen,Croydon,51.3729,-0.10063,5,1,fail,0.466
15205,Good Taste Chinese Takeaway,Takeaway/sandwich shop,Croydon,51.42242,-0.10628,5,7,fail,0.421
15285,Varshni,Retailers - other,Croydon,51.37967,-0.08746,4,3,fail,0.506
15291,Express Food & Wine,Retailers - other,Croydon,51.39946,-0.09789,5,2,fail,0.527
15410,Star Child Montessori Day Nursery,Caring Premises,Croydon,51.39932,-0.11242,5,4,pass,0.179
15418,Ayya Food And Wine,Retailers - other,Croydon,51.38002,-0.08764,5,3,fail,0.506
15426,YYS Mini Market,Retailers - other,Croydon,51.39872,-0.09513,5,2,fail,0.527
15449,Vesco Express,Retailers - other,Croydon,51.36015,-0.09547,4,3,fail,0.506
15453,Ivy League Nursery,Caring Premises,Croydon,51.39813,-0.07798,5,3,pass,0.191
15458,The Archbishop Lanfranc School Nursery,Caring Premises,Croydon,51.39122,-0.13057,5,3,pass,0.191
15461,Peppermint Children's Centre,Caring Premises,Croydon,,,5,2,pass,0.205
15484,Best Save Food & Wine Store,Retailers - other,Croydon,51.31958,-0.13951,4,4,fail,0.485
15526,Majestic Wine,Retailers - other,Croydon,51.32959,-0.07382,4,10,fail,0.364
15558,Loving Hands International Nursery School,Caring Premises,Croydon,51.39886,-0.11874,4,4,pass,0.179
15596,Best One,Retailers - other,Croydon,51.40291,-0.09901,3,2,fail,0.527
15615,Faith Wok Chinese Food,Retailers - other,Croydon,51.3723,-0.10095,2,,,
15626,Subway,Takeaway/sandwich shop,Croydon,51.37425,-0.1031,5,2,fail,0.524
17982,Eko Tedo Big Mama,Takeaway/sandwich shop,Croydon,51.39314,-0.0666,2,2,fail,0.524
18020,Rosemanor Residential Care Home,Caring Premises,Croydon,51.39497,-0.0947,5,2,pass,0.205
18101,Tesco.com,Retailers - supermarkets/hypermarkets,Croydon,51.37725,-0.11352,5,2,pass,0.223
18356,Wagamama,Restaurant/Cafe/Canteen,Croydon,51.37381,-0.09736,5,1,fail,0.466
18450,Shining Stars Day Nursery,Caring Premises,Croydon,51.41037,-0.09978,5,4,pass,0.179
18455,Sainsbury's,Retailers - supermarkets/hypermarkets,Croydon,51.41766,-0.08267,5,4,pass,0.195
18516,Morrisons Daily,Retailers - other,Croydon,51.36979,-0.03029,4,8,fail,0.403
18556,The Wine Spot,Retailers - other,Croydon,51.37169,-0.10974,3,2,fail,0.527
18642,Lemon Tree Montessori School,Caring Premises,Croydon,51.34168,-0.08961,4,9,pass,0.126
20795,Nando's,Restaurant/Cafe/Canteen,Sutton,51.36012,-0.19176,5,3,fail,0.345
20796,Zizzi/Coco Di Mama,Restaurant/Cafe/Canteen,Sutton,51.36006,-0.19194,5,3,fail,0.345
20798,O'Neills,Pub/bar/nightclub,Sutton,51.36068,-0.19229,5,3,pass,0.255
20801,The Sutton Arms,Pub/bar/nightclub,Sutton,51.36183,-0.19203,5,3,pass,0.255
20802,Poppins Restaurant,Restaurant/Cafe/Canteen,Sutton,51.36183,-0.19203,5,3,fail,0.345
20807,KFC,Restaurant/Cafe/Canteen,Sutton,51.36591,-0.19392,5,3,fail,0.345
20809,Tim's Cafe,Restaurant/Cafe/Canteen,Sutton,51.36676,-0.1943,5,3,fail,0.345
20810,M Manze,Restaurant/Cafe/Canteen,Sutton,51.36676,-0.1943,5,3,fail,0.345
20811,Kebab Planet,Takeaway/sandwich shop,Sutton,51.36786,-0.19525,5,3,fail,0.419
20817,Cafe Delight,Restaurant/Cafe/Canteen,Sutton,51.36987,-0.19523,5,7,pass,0.274
20818,Domino's Pizza,Takeaway/sandwich shop,Sutton,51.36987,-0.19523,5,7,fail,0.341
20819,Indiya Indiya,Restaurant/Cafe/Canteen,Sutton,51.37089,-0.19456,5,7,pass,0.274
20822,All Bar One,Pub/bar/nightclub,Sutton,51.36171,-0.19318,5,3,pass,0.255
20823,Moon On The Hill,Pub/bar/nightclub,Sutton,51.3617,-0.19316,5,3,pass,0.255
20908,Peckish,Restaurant/Cafe/Canteen,Sutton,51.3658,-0.19338,5,7,pass,0.274
20944,Melbourne Chinese Takeaway,Takeaway/sandwich shop,Sutton,51.35911,-0.19209,5,7,fail,0.341
21607,The White Hart,Pub/bar/nightclub,Croydon,51.41723,-0.08138,5,4,pass,0.306
21715,Ten Pin,Restaurant/Cafe/Canteen,Croydon,51.37813,-0.12454,5,2,fail,0.446
21762,Singapore Orchid,Restaurant/Cafe/Canteen,Croydon,51.32035,-0.13978,5,4,fail,0.405
21796,Travelodge Hotels,Hotel/bed & breakfast/guest house,Croydon,51.3749,-0.09671,5,4,pass,0.235
21885,Spice N Ice,Restaurant/Cafe/Canteen,Croydon,51.36506,-0.09019,3,4,fail,0.405
21992,Polish Specialities,Distributors/Transporters,Croydon,51.38282,-0.12259,5,2,pass,0.295
22062,Oriental Kitchen,Takeaway/sandwich shop,Croydon,51.31981,-0.06525,4,6,fail,0.441
22136,K Veg Wholesale,Importers/Exporters,Croydon,51.31699,-0.13163,Exempt,8,pass,0.202
22193,China Red,Takeaway/sandwich shop,Croydon,51.38496,-0.12084,5,2,fail,0.524
22201,Waddon Cafe,Restaurant/Cafe/Canteen,Croydon,51.36445,-0.1179,5,2,fail,0.446
22206,Aldi Stores,Retailers - supermarkets/hypermarkets,Croydon,51.34575,-0.05761,5,7,pass,0.159
22219,Tesco,Retailers - supermarkets/hypermarkets,Croydon,51.39435,-0.06756,5,2,pass,0.223
22223,Purity Trading,Distributors/Transporters,Croydon,,,5,,,
22280,KPS Fast Food,Restaurant/Cafe/Canteen,Croydon,51.36979,-0.03029,5,8,fail,0.328
22312,Cafe Maxx,Restaurant/Cafe/Canteen,Croydon,51.37436,-0.11735,4,4,fail,0.405
22402,Subway,Restaurant/Cafe/Canteen,Croydon,51.33913,-0.11571,5,3,fail,0.425
22471,Hobnosh @ Kidspace,Restaurant/Cafe/Canteen,Croydon,51.35686,-0.11554,5,2,fail,0.446
24809,The Iron Railway Vineyard,Other catering premises,Croydon,,,5,,,
24958,Little Pumpkins Nursery,Caring Premises,Croydon,51.39655,-0.07139,4,2,pass,0.205
25070,Vithu's Food & Wine,Retailers - other,Croydon,51.33227,-0.12443,4,5,fail,0.464
25330,Gourmet Kitchen,Takeaway/sandwich shop,Croydon,51.38211,-0.06859,3,5,fail,0.461
25365,Island Favourite,Takeaway/sandwich shop,Croydon,51.4012,-0.11853,4,4,fail,0.482
25749,Liberty Lodge,Caring Premises,Croydon,51.34008,-0.1087,4,10,pass,0.117
26061,Costcutter,Retailers - other,Croydon,51.31593,-0.1159,4,4,fail,0.485
26146,Heavers Court Resource Centre,Caring Premises,Croydon,51.39314,-0.08711,5,2,pass,0.205
26180,Costco Wholesale UK,Retailers - other,Croydon,51.35374,-0.11718,5,2,fail,0.527
26215,Brightsparks Day Nursery @ Greenvale Primary School,Caring Premises,Croydon,51.33957,-0.05277,5,9,pass,0.126
26250,Cocktail Embassy,Pub/bar/nightclub,Croydon,51.41962,-0.0793,4,4,pass,0.306
26271,Blackbird Bakery,Retailers - other,Croydon,51.41787,-0.08188,5,4,fail,0.485
26328,Presidential Foods,Retailers - other,Croydon,51.40815,-0.10535,5,4,fail,0.485
26343,Cornfield Bakeries,Takeaway/sandwich shop,Croydon,51.39842,-0.09511,4,2,fail,0.524
26369,Woodcote Care Home,Restaurant/Cafe/Canteen,Croydon,51.32956,-0.13757,5,9,pass,0.31
26391,Selsdon Park Pre-School At Selsdon Community Centre,Caring Premises,Croydon,51.3423,-0.06328,4,6,pass,0.156
26455,Prestige Wine Merchant,Retailers - other,Croydon,51.41112,-0.1233,5,3,fail,0.506
28027,Foxley Lodge,Caring Premises,Croydon,51.33497,-0.11545,5,3,pass,0.191
28500,Fellows Court,Caring Premises,Croydon,51.38199,-0.08032,5,3,pass,0.191
28641,Tesco,Retailers - supermarkets/hypermarkets,Croydon,51.38582,-0.11046,5,2,pass,0.223
28767,Cafe Delight,Restaurant/Cafe/Canteen,Sutton,51.35888,-0.19104,5,5,pass,0.308
28910,Red Robin Montessori Nursery,Caring Premises,Croydon,51.396,-0.09819,5,2,pass,0.205
28998,Old Coulsdon Village Store,Retailers - other,Croydon,51.30689,-0.11992,4,10,fail,0.364
29021,08 Express Chinese Cuisine,Takeaway/sandwich shop,Croydon,51.37498,-0.04708,5,8,fail,0.4
29309,Sainsbury's,Retailers - supermarkets/hypermarkets,Croydon,51.3423,-0.06328,5,6,pass,0.171
29496,Royal Tandoori,Restaurant/Cafe/Canteen,Croydon,51.34434,-0.06047,4,6,fail,0.366
29631,News Flash,Retailers - other,Croydon,51.33574,-0.11364,Exempt,3,fail,0.506
29680,Daffodils Day Nursery,Caring Premises,Croydon,51.41041,-0.11665,5,2,pass,0.205
30167,Portland Mini Market,Retailers - other,Croydon,51.39533,-0.06819,1,2,fail,0.527
30293,Pabulum Ltd At Brigstock House/Hotel,Hotel/bed & breakfast/guest house,Croydon,51.39813,-0.10176,5,3,pass,0.25
30377,Caffe Nero,Restaurant/Cafe/Canteen,Croydon,51.32147,-0.13793,5,4,fail,0.405
30653,Selsdon All In One,Retailers - other,Croydon,51.34407,-0.06216,5,6,fail,0.444
30769,UNACC Lunch & Social Club At The Waterside Centre,Caring Premises,Croydon,51.40584,-0.07522,5,3,pass,0.191
30774,Newroz Bazar,Retailers - other,Croydon,51.40355,-0.1015,4,2,fail,0.527
30855,Chick'N Box,Takeaway/sandwich shop,Croydon,51.37464,-0.09512,5,4,fail,0.482
30920,Blue Jay Cafe,Restaurant/Cafe/Canteen,Croydon,51.39533,-0.06819,5,2,fail,0.446
30932,Stop By Jerk Centre,Takeaway/sandwich shop,Croydon,51.40213,-0.11898,3,5,fail,0.461
30997,Cockneys Of Croydon,Restaurant/Cafe/Canteen,Croydon,51.37404,-0.10219,4,2,fail,0.446
31002,Little Learners Day Nursery,Caring Premises,Croydon,51.38807,-0.09576,5,3,pass,0.191
31016,Moorish Caribbean Grill,Takeaway/sandwich shop,Croydon,51.38932,-0.08981,5,1,fail,0.544
31065,Savemore Spicy Foods,Retailers - other,Croydon,51.37969,-0.10459,5,1,fail,0.547
31074,New Addington Food And Wine,Retailers - other,Croydon,51.34104,-0.0141,4,2,fail,0.527
33085,Sainsbury's,Retailers - supermarkets/hypermarkets,Croydon,51.38077,-0.07163,5,5,pass,0.183
34037,Tesco,Retailers - supermarkets/hypermarkets,Croydon,51.32117,-0.13852,5,4,pass,0.195
34643,Kaspa's Desserts Norbury,Restaurant/Cafe/Canteen,Croydon,51.40984,-0.12269,5,3,fail,0.425
34731,Bambinos Day Nursery,Caring Premises,Croydon,51.39194,-0.07574,5,3,pass,0.191
35254,Co-op,Retailers - supermarkets/hypermarkets,Croydon,51.35088,-0.03806,5,6,pass,0.171
35510,Whitgift News,Retailers - other,Croydon,51.36337,-0.09737,4,2,fail,0.527
35518,Addington Heights,Caring Premises,Croydon,51.33765,-0.01166,5,3,pass,0.191
35636,Donals Chicken,Takeaway/sandwich shop,Croydon,51.37856,-0.10205,5,2,fail,0.524
35736,Crown Kebab,Takeaway/sandwich shop,Croydon,51.42245,-0.10531,5,5,fail,0.461
35749,The Valley Cafe,Restaurant/Cafe/Canteen,Croydon,51.32086,-0.13923,5,4,fail,0.405
35850,Brixton Caribbean Cuisine,Takeaway/sandwich shop,Croydon,51.37872,-0.10363,3,1,fail,0.544
35866,Caffe Nero,Restaurant/Cafe/Canteen,Croydon,51.37433,-0.09775,5,1,fail,0.466
35963,Big Wharf,Retailers - other,Croydon,51.37294,-0.09814,3,1,fail,0.547
36040,Meat Wise,Retailers - other,Croydon,51.37321,-0.10271,5,2,fail,0.527
36051,New Moon Restaurant,Takeaway/sandwich shop,Croydon,51.39831,-0.07241,4,2,fail,0.524
36102,Fish N Fry,Takeaway/sandwich shop,Croydon,51.40355,-0.1015,5,2,fail,0.524
36108,Domino's Pizza,Takeaway/sandwich shop,Croydon,51.41965,-0.08145,5,4,fail,0.482
36127,Monmar Nursery,Caring Premises,Croydon,51.39714,-0.06616,4,3,pass,0.191
36180,Addington Palace,Restaurant/Cafe/Canteen,Croydon,51.35529,-0.04421,5,9,pass,0.31
36181,Addington Palace Golf Club House,Restaurant/Cafe/Canteen,Croydon,51.35529,-0.04421,5,9,pass,0.31
36184,Addington Golf Club,Restaurant/Cafe/Canteen,Croydon,51.36449,-0.03652,5,9,pass,0.31
36191,Addington Court Golf Club,Restaurant/Cafe/Canteen,Croydon,51.3461,-0.03397,5,4,fail,0.405
36193,Perfect Fried Chicken,Takeaway/sandwich shop,Croydon,51.38718,-0.07056,5,4,fail,0.482
36216,The Shirley Cafe,Restaurant/Cafe/Canteen,Croydon,51.37534,-0.04735,4,7,fail,0.347
36223,Fat Boyz Cafe And All Under One Roof,Restaurant/Cafe/Canteen,Croydon,51.35145,-0.03976,1,4,fail,0.405
36229,Morleys Fried Chicken,Restaurant/Cafe/Canteen,Croydon,51.39058,-0.12085,4,2,fail,0.446
37267,Bards Shellfish,Distributors/Transporters,Tower Hamlets,51.50633,-0.01481,2,9,pass,0.126
37270,L & G Wicker & Co Ltd,Distributors/Transporters,Tower Hamlets,51.50633,-0.01481,5,9,pass,0.126
37304,Cyprus Fisheries Ltd,Distributors/Transporters,Tower Hamlets,51.50633,-0.01481,5,9,pass,0.126
38884,T Bush (Billingsgate) Ltd,Distributors/Transporters,Tower Hamlets,51.50633,-0.01481,5,9,pass,0.126
39561,S & A Hart,Distributors/Transporters,Tower Hamlets,51.50633,-0.01481,5,9,pass,0.126
39722,A A Lyons,Distributors/Transporters,Tower Hamlets,51.50633,-0.01481,5,9,pass,0.126
39747,John Stockwell Ltd,Distributors/Transporters,Tower Hamlets,51.50633,-0.01481,5,9,pass,0.126
39760,Chamberlain & Thelwell Ltd,Manufacturers/packers,Tower Hamlets,51.50633,-0.01481,5,9,pass,0.158
39764,Masters & Co Ltd,Distributors/Transporters,Tower Hamlets,51.50633,-0.01481,5,9,pass,0.126
39781,C & A Seafoods (Billingsgate) Ltd,Distributors/Transporters,Tower Hamlets,51.50633,-0.01481,4,9,pass,0.126
39789,Jays Off Licence,Retailers - other,Tower Hamlets,51.51386,-0.00078,4,2,fail,0.407
39792,Family Shop,Retailers - other,Tower Hamlets,51.5155,-0.0066,4,1,fail,0.428
39882,The Bow Bells,Pub/bar/nightclub,Tower Hamlets,51.52789,-0.02034,5,1,pass,0.259
39971,Nisa Local Langdon Park,Retailers - other,Tower Hamlets,51.51401,-0.01047,5,1,fail,0.428
40092,Stebon Primary School Kitchen,School/college/university,Tower Hamlets,51.51681,-0.02588,5,1,pass,0.098
40108,Bygrove Primary School Kitchen,School/college/university,Tower Hamlets,51.51252,-0.0182,5,1,pass,0.098
40124,Langdon Park Secondary School Kitchen,School/college/university,Tower Hamlets,51.51545,-0.01163,5,2,pass,0.091
40147,Callaghans,Pub/bar/nightclub,Tower Hamlets,51.51297,-0.01423,4,2,pass,0.244
40174,St Saviours School Catering,School/college/university,Tower Hamlets,51.51639,-0.01737,4,2,pass,0.091
40230,All Seasons Food & Wine Ltd,Retailers - other,Tower Hamlets,51.51247,-0.02903,5,6,pass,0.33
40244,Star of the East,Pub/bar/nightclub,Tower Hamlets,51.51231,-0.02876,3,6,pass,0.188
40303,Marner Primary School Kitchen,School/college/university,Tower Hamlets,51.52294,-0.01238,5,1,pass,0.098
40355,Devons Food & Wine,Retailers - other,Tower Hamlets,51.52239,-0.0187,4,1,fail,0.428
40364,Barry's Fish Bar,Restaurant/Cafe/Canteen,Tower Hamlets,51.52034,-0.02024,4,1,fail,0.351
40419,Queen Victoria Seaman's Rest Kitchen,Caring Premises,Tower Hamlets,51.51146,-0.01895,5,1,pass,0.147
40428,Eastenders Pie & Mash,Restaurant/Cafe/Canteen,Tower Hamlets,51.51142,-0.01379,5,1,fail,0.351
40443,Poplar Oriental Grocers,Retailers - other,Tower Hamlets,51.51142,-0.01379,3,1,fail,0.428
40473,Super Three Restaurant,Restaurant/Cafe/Canteen,Tower Hamlets,51.51151,-0.01194,4,1,fail,0.351
40536,VNS Poplar Ltd,Retailers - other,Tower Hamlets,51.51532,-0.01845,4,1,fail,0.428
40545,The Beehive,Pub/bar/nightclub,Tower Hamlets,,,5,1,pass,0.259
40565,Wentworth Arms,Pub/bar/nightclub,Tower Hamlets,51.52389,-0.03352,5,2,pass,0.244
40613,Festival Inn,Pub/bar/nightclub,Tower Hamlets,51.5124,-0.01567,5,1,pass,0.259
40618,Pizza Go Go,Takeaway/sandwich shop,Tower Hamlets,51.52315,-0.03387,2,2,fail,0.405
